_id,poi_name,title,date,review_rating,text,date_of_visit,reviewer
"{'id': '551982070', 'poi_location_id': '3807291', 'geolocation': 'g189473'}",To Tsai Thessaloniki,Subsequent visit was disappointing,"January 6, 2018",10,"Having returned to Thessaloniki, I was eager to go back to this cafe for some good tea. This time, the tea was not great; the quantity of the tea leafs was not much and the overall flavor of the tea was bland. For the price that the cafe is charging (more than the nearby cafes), it was disappointing to see this quality of tea being served. Not to mention that the service was terrible. Not a cafe that I would return again.",December 2017,"{'name': 'SAS4280', 'handle': 'SAS4280', 'contributions': 24, 'cities_visited': 8, 'helpful_votes': 4, 'photo': 23, 'distribution': {'Excellent': 6, 'Very Good': 10, 'Average': 7, 'Poor': 0, 'Terrible': 1}}"
"{'id': '664962325', 'poi_location_id': '10798846', 'geolocation': 'g189473'}",Koukos,Delicious food and drinks!,"April 9, 2019",50,"Now we all know Thessaloniki has great places to eat and drink. But this place really made a difference on quality and price level! Due to the numerous bakeries in town, we never went twice to the same place, except for this one! Highly recommended. Cheers, Ms & Mr T",April 2019,"{'name': 'Ms&Mr.T', 'handle': 'MsMrT', 'location': 'Rotterdam, The Netherlands', 'contributions': 3, 'cities_visited': 2, 'helpful_votes': 1, 'distribution': {'Excellent': 2, 'Very Good': 0, 'Average': 1, 'Poor': 0, 'Terrible': 0}}"
"{'id': '768837203', 'poi_location_id': '15117133', 'geolocation': 'g189473'}",Judah Club,Perfect,"September 5, 2020",50,"Really tasty breakfast (the ""crack the egg"" pancakes were super delicious). Service was also very nice. Thank You! ;)",September 2020,"{'name': 'Nikola G', 'handle': 'nikolag772', 'location': 'Berlin, Germany', 'contributions': 2, 'cities_visited': 2}"
"{'id': '529430649', 'poi_location_id': '3807291', 'geolocation': 'g189473'}",To Tsai Thessaloniki,All day relaxed tea place (free of smoke!!),"October 3, 2017",50,"Ideal place for a tea with friends or family! Nice atmosphere all day long, from first tea of the day until a glass of wine at night. Friendly and helpful staff! An enormous tea selection to take home or offer as gift to friends!",May 2017,"{'name': 'Lydia N', 'handle': 'lydiouko', 'location': 'Thessaloniki, Greece', 'sex': 'woman', 'contributions': 10, 'cities_visited': 247, 'helpful_votes': 3, 'distribution': {'Excellent': 4, 'Very Good': 5, 'Average': 0, 'Poor': 1, 'Terrible': 0}}"
"{'id': '661475044', 'poi_location_id': '10798846', 'geolocation': 'g189473'}",Koukos,The best koulouri in town!,"March 26, 2019",50,"If you want the best ""koulouri"" , pite with chesse or croissant with chocolate, you must visit it! Friendly stuff.",March 2019,"{'name': 'Anastasia Tsan', 'handle': 'Anastasiatsan', 'location': 'Thessaloniki, Greece', 'contributions': 10, 'cities_visited': 7, 'helpful_votes': 13, 'distribution': {'Excellent': 8, 'Very Good': 2, 'Average': 1, 'Poor': 0, 'Terrible': 0}}"
"{'id': '764262153', 'poi_location_id': '15117133', 'geolocation': 'g189473'}",Judah Club,Great Experience !,"August 11, 2020",50,Excellent service great atmosphere ..The club was close to our hotel we have seen the atmosphere and the we were conquered by the everything . The waiters were great ! Great !,July 2020,"{'name': 'Mihai C', 'handle': 'MihaiC944', 'location': 'Craiova, Romania', 'contributions': 6, 'cities_visited': 6, 'helpful_votes': 16, 'photo': 2, 'distribution': {'Excellent': 4, 'Very Good': 0, 'Average': 0, 'Poor': 2, 'Terrible': 0}}"
"{'id': '505003030', 'poi_location_id': '3807291', 'geolocation': 'g189473'}",To Tsai Thessaloniki,Nice one between cofee shope and restaurant,"July 24, 2017",50,Atmosphere is terrific. Food taste very good Service second to nothing. Colorful dishes. What else can you ask? Beautiful place to start the morning and continue in the evening. Well done!!!,July 2017,"{'name': 'Doron R', 'handle': 'reinisdoron', 'location': 'Zarzir, Israel', 'sex': 'man', 'contributions': 21, 'cities_visited': 17, 'helpful_votes': 4, 'photo': 26, 'distribution': {'Excellent': 10, 'Very Good': 3, 'Average': 4, 'Poor': 0, 'Terrible': 4}}"
"{'id': '652008721', 'poi_location_id': '10798846', 'geolocation': 'g189473'}",Koukos,Great Breakfast Variety,"February 12, 2019",50,"I stay just around the corner and visit them on a daily basis! Huge variety of traditional Greek pastries, very friendly guys! Definitely worth trying more than once!",February 2019,"{'name': 'paphotels', 'handle': 'paphotels', 'location': 'Thessaloniki, Greece', 'contributions': 2, 'cities_visited': 5, 'helpful_votes': 1}"
"{'id': '763698379', 'poi_location_id': '15117133', 'geolocation': 'g189473'}",Judah Club,Pancakes wins!,"August 8, 2020",50,Very nice service. Pancakes are incredible. Size of dishes is larger than expected. Love this place,August 2020,"{'name': 'Rafael', 'handle': 'rafa-hala-madrid', 'contributions': 6, 'cities_visited': 2, 'distribution': {'Excellent': 5, 'Very Good': 1, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '504667519', 'poi_location_id': '3807291', 'geolocation': 'g189473'}",To Tsai Thessaloniki,Yes to tea house!!!,"July 23, 2017",50,"Yes, finally a tea house in Greece! Been looking for a place solely dedicated to serving tea and this tea house certainly have plenty of selection! Lots of organic options! Great calm atmosphere to study and/or relax with friends. Bonus: the bathroom have clean towels for after washing of hands, awesome way to eliminate paper waste! HIGHLY RECOMMEND!",June 2017,"{'name': 'SAS4280', 'handle': 'SAS4280', 'contributions': 24, 'cities_visited': 8, 'helpful_votes': 4, 'photo': 23, 'distribution': {'Excellent': 6, 'Very Good': 10, 'Average': 7, 'Poor': 0, 'Terrible': 1}}"
"{'id': '638863590', 'poi_location_id': '10798846', 'geolocation': 'g189473'}",Koukos,Friendly spot,"December 11, 2018",50,"Nice atmosphere , very very friendly staff , excellent quality products. Very good experience we WILL have again. We believe , breakfast must be a good experience!!!",November 2018,"{'name': 'Μιχαηλ Κ', 'handle': 'H7804QN_', 'location': 'Thessaloniki, Greece', 'contributions': 4, 'cities_visited': 2, 'helpful_votes': 2, 'distribution': {'Excellent': 3, 'Very Good': 0, 'Average': 1, 'Poor': 0, 'Terrible': 0}}"
"{'id': '763554585', 'poi_location_id': '15117133', 'geolocation': 'g189473'}",Judah Club,Great brunch,"August 7, 2020",50,"Judah club is a really great restaurant in the center of Thessaloniki with a modern look. The place serves excellent and healthy food and beaverages, such as juices, salads or açaí bowls. Ideal for lunch or breakfast! Besides the food, the service is good, and the atmosphere is really nice.",August 2020,"{'name': 'Cath S', 'handle': 'Catherine_Spangsberg', 'contributions': 5, 'cities_visited': 5, 'helpful_votes': 1, 'distribution': {'Excellent': 2, 'Very Good': 3, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '498211952', 'poi_location_id': '3807291', 'geolocation': 'g189473'}",To Tsai Thessaloniki,The definition of a tee place,"July 3, 2017",50,Great variety (you will need time to flip through the menu and decide). Good service. Rooibos iced tee with orange highly recommended!,July 2017,"{'name': 'Vangelis M', 'handle': 'm0rvan', 'location': 'Athens, Greece', 'contributions': 37, 'cities_visited': 144, 'helpful_votes': 9, 'photo': 13, 'distribution': {'Excellent': 15, 'Very Good': 16, 'Average': 6, 'Poor': 0, 'Terrible': 0}}"
"{'id': '634085455', 'poi_location_id': '10798846', 'geolocation': 'g189473'}",Koukos,Great bakery in Thessaloniki,"November 17, 2018",50,Great little bakery with wide variety of delicious freshly baked pastry. And friendly staff too. Highly recommended!,November 2018,"{'name': 'Frequentraveler67', 'handle': 'frequentraveler67', 'contributions': 2, 'cities_visited': 2, 'helpful_votes': 5}"
"{'id': '761431479', 'poi_location_id': '15117133', 'geolocation': 'g189473'}",Judah Club,"beautiful place, very good service","July 25, 2020",50,"Really cozy place, beautiful colours and everything. We ordered a strawberry yogurt super bowl and red forest pancakes, both were very good. But, inside the pancakes (after we ate half portion) we found a piece of nylon, we informed the waitress (She was really kind) who apologised to us and asked if we want something else. Due to what happened drinks were on the house!",July 2020,"{'name': 'Evi P', 'handle': '983evip', 'location': 'Larnaca, Cyprus', 'contributions': 7, 'cities_visited': 3, 'helpful_votes': 2, 'distribution': {'Excellent': 3, 'Very Good': 3, 'Average': 1, 'Poor': 0, 'Terrible': 0}}"
"{'id': '459362616', 'poi_location_id': '3807291', 'geolocation': 'g189473'}",To Tsai Thessaloniki,Inspiring aromas and flavors!,"February 13, 2017",50,"If you want to enjoy a huge variety of special kinds of tea in a quiet, non-smoking environment listening to soft jazzy tunes, then this is the place for you!this is the tea lovers paradise! but also offers exceptional beverage of belgium chocolate. One of my favorite teas is the ""fotia sto kamini"" and also the ones with the flowers that open inside the cup! you can also buy tea and other tea products such as tea biscuits etc.you'll find the stuff very helpful, smiling and knowledgeable",December 2016,"{'name': 'Bonviveuse', 'handle': 'Bonviveuse', 'location': 'London, United Kingdom', 'age': '35-49', 'sex': 'woman', 'contributions': 42, 'cities_visited': 23, 'helpful_votes': 17, 'distribution': {'Excellent': 25, 'Very Good': 7, 'Average': 5, 'Poor': 5, 'Terrible': 0}}"
"{'id': '634031778', 'poi_location_id': '10798846', 'geolocation': 'g189473'}",Koukos,Lovely bakery with very friendly staff,"November 17, 2018",50,"We stopped by this place for a mid-afternoon snack and the staff could not have been more friendly.  We tried a traditional Christmas treat (apologies the name escapes me) and some Rum and Poppy Seed Cake which was so moist it was delicious.  The coffee was also great but what was particularly impressive was the lengths that the staff would go to help us try new things.  Highly recommend you drop by, particularly if you have a sweet tooth.",November 2018,"{'name': 'barneylovesamber', 'handle': 'barneylovesamber', 'location': 'London, United Kingdom', 'contributions': 4, 'cities_visited': 8, 'helpful_votes': 4, 'photo': 3, 'distribution': {'Excellent': 4, 'Very Good': 0, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '758709595', 'poi_location_id': '15117133', 'geolocation': 'g189473'}",Judah Club,Amazing!,"July 2, 2020",50,"AMAZING brunch restaurant with delicious, high-quality and decadent foods to choose from! Highly recommend the eggs w/guacamole & salmon for a healthy choice and the snickers pancakes for a sweet treat. The food is presented so beautifully, you have to take a photo of it before diving in! Portion sizes also great, we left feeling very full. You can tell a lot of love and care goes into preparing each dish. The staff is extra kind and helpful, we really appreciated it. The best experience for anyone looking for the perfect brunch spot in Thessaloniki!",July 2020,"{'name': 'Duiker101', 'handle': 'Duiker101', 'location': 'Europe', 'age': '25-34', 'sex': 'man', 'contributions': 29, 'cities_visited': 84, 'helpful_votes': 55, 'distribution': {'Excellent': 20, 'Very Good': 3, 'Average': 4, 'Poor': 4, 'Terrible': 0}}"
"{'id': '456111471', 'poi_location_id': '3807291', 'geolocation': 'g189473'}",To Tsai Thessaloniki,A secret lovely relaxing place to have a lunch or tea or even coffee,"January 31, 2017",50,"We tried almost everything from food to desert, different exotic and traditional tea and coffee. All delicious and of the best quality.",November 2016,"{'name': 'Amanda C', 'handle': 'amandacQ3929QJ', 'contributions': 13, 'cities_visited': 6, 'helpful_votes': 5, 'distribution': {'Excellent': 13, 'Very Good': 0, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '632106152', 'poi_location_id': '10798846', 'geolocation': 'g189473'}",Koukos,Our opinion,"November 8, 2018",50,Perfect cheespies. Our child prefers it for many years. They have standard quality on every product. Is recomended especially during summer walks.,August 2018,"{'name': 'TH0MAS1965', 'handle': 'TH0MAS1965', 'location': 'Thessaloniki, Greece', 'contributions': 3, 'cities_visited': 16, 'helpful_votes': 3, 'distribution': {'Excellent': 3, 'Very Good': 0, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '750476890', 'poi_location_id': '15117133', 'geolocation': 'g189473'}",Judah Club,Very cool place,"March 11, 2020",50,The food and drinks were very tasty. Really good service and a very modern/tropical vibe. Loved fhe whole experience there!,February 2020,"{'name': 'Valentina MN', 'handle': 'valentinan514', 'contributions': 1, 'cities_visited': 1}"
"{'id': '443039059', 'poi_location_id': '3807291', 'geolocation': 'g189473'}",To Tsai Thessaloniki,"Special, uplifting, and...green!!","December 9, 2016",50,"A cosy, warm environment with excellent service. Specialises in tea, but offers a great variety of other options as well. Staff's smiley, friendly, and more than informative! A must for tea-lovers; a must for those who appreciate good taste.",December 2016,"{'name': 'Katerina T', 'handle': 'katerinat136', 'location': 'Thessaloniki, Greece', 'sex': 'woman', 'contributions': 18, 'cities_visited': 11, 'helpful_votes': 8, 'photo': 14, 'distribution': {'Excellent': 10, 'Very Good': 8, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '626674455', 'poi_location_id': '10798846', 'geolocation': 'g189473'}",Koukos,Tasty Pastry!!,"October 20, 2018",50,Very impressed with the large variety of freshly baked sweet and savoury pastries. The staff were very helpful in choosing a combination of pastries for our tastebuds. If you are tahini lover you must try the tahini koulouri. A must visit in Thesaloniki!!,October 2018,"{'name': 'Tania', 'handle': 'Tania2267', 'location': 'Larnaca, Cyprus', 'contributions': 63, 'cities_visited': 37, 'helpful_votes': 14, 'photo': 37, 'distribution': {'Excellent': 51, 'Very Good': 7, 'Average': 4, 'Poor': 1, 'Terrible': 0}}"
"{'id': '750233945', 'poi_location_id': '15117133', 'geolocation': 'g189473'}",Judah Club,Amazing & tasty,"March 10, 2020",50,Amazing food in very stylish place. Staff is super nice. Intresting unusual dishes :)) Wonderful for branch or breakfast.,March 2020,"{'name': 'Milena G', 'handle': '30milenag', 'location': 'Warsaw, Poland', 'contributions': 27, 'cities_visited': 16, 'helpful_votes': 6, 'photo': 49, 'distribution': {'Excellent': 23, 'Very Good': 3, 'Average': 1, 'Poor': 0, 'Terrible': 0}}"
"{'id': '414178669', 'poi_location_id': '3807291', 'geolocation': 'g189473'}",To Tsai Thessaloniki,Great place,"September 3, 2016",50,"One of my favorite places in Thessaloniki. Great variety of teas, interesting and creative tidbits (they even have their own handmade bread). Order tips: tea Theiko thavma and homemade lemonade with red fruit tea. Very pleasant surrounding, ideal for quiet meetings with your friends and studying. Very clean (their toilet is actually a must see), very pleasant owners and staff. This place is definitely a must if you are visiting Thessaloniki!",September 2016,"{'name': 'Majakee', 'handle': 'Majakee', 'contributions': 11, 'cities_visited': 6, 'helpful_votes': 1, 'photo': 1, 'distribution': {'Excellent': 3, 'Very Good': 5, 'Average': 1, 'Poor': 2, 'Terrible': 0}}"
